entity_id,state,last_changed
binary_sensor.sonoff_a4800f1cb7,on,2026-03-11T06:31:30.721Z
binary_sensor.sonoff_a4800f1cb7,off,2026-03-11T06:31:40.719Z
binary_sensor.sonoff_a4800f1cb7,on,2026-03-11T06:32:06.891Z
binary_sensor.sonoff_a4800f1cb7,off,2026-03-11T06:32:27.153Z
binary_sensor.sonoff_a4800f1cb7,on,2026-03-11T06:35:01.916Z
binary_sensor.sonoff_a4800f1cb7,off,2026-03-11T06:35:11.909Z
binary_sensor.sonoff_a4800f1cb7,on,2026-03-11T06:40:32.059Z
binary_sensor.sonoff_a4800f1cb7,off,2026-03-11T06:40:42.066Z
binary_sensor.sonoff_a4800f1cb7,on,2026-03-11T06:40:47.130Z
binary_sensor.sonoff_a4800f1cb7,off,2026-03-11T06:41:02.124Z
binary_sensor.sonoff_a4800f1cb7,on,2026-03-11T06:41:46.087Z
binary_sensor.sonoff_a4800f1cb7,off,2026-03-11T06:42:01.083Z
binary_sensor.sonoff_a4800f1cb7,on,2026-03-11T06:42:51.251Z
binary_sensor.sonoff_a4800f1cb7,off,2026-03-11T06:43:01.322Z
binary_sensor.sonoff_a4800f1cb7,on,2026-03-11T06:43:17.786Z
binary_sensor.sonoff_a4800f1cb7,off,2026-03-11T06:43:27.860Z
binary_sensor.sonoff_a4800f1cb7,on,2026-03-11T07:27:30.212Z
binary_sensor.sonoff_a4800f1cb7,off,2026-03-11T07:27:40.228Z
binary_sensor.sonoff_a4800f1cb7,on,2026-03-11T08:12:02.812Z
binary_sensor.sonoff_a4800f1cb7,off,2026-03-11T08:12:42.804Z
binary_sensor.sonoff_a4800f1cb7,on,2026-03-11T08:13:51.527Z
binary_sensor.sonoff_a4800f1cb7,off,2026-03-11T08:14:01.517Z
binary_sensor.sonoff_a4800f1cb7,on,2026-03-11T08:33:42.063Z
binary_sensor.sonoff_a4800f1cb7,off,2026-03-11T08:33:52.035Z
binary_sensor.sonoff_a4800f1cb7,on,2026-03-11T08:33:54.577Z
binary_sensor.sonoff_a4800f1cb7,off,2026-03-11T08:34:28.527Z
binary_sensor.sonoff_a4800f1cb7,on,2026-03-11T08:34:33.543Z
binary_sensor.sonoff_a4800f1cb7,off,2026-03-11T08:34:48.546Z
binary_sensor.sonoff_a4800f1cb7,on,2026-03-11T08:34:50.256Z
binary_sensor.sonoff_a4800f1cb7,off,2026-03-11T08:35:14.580Z
binary_sensor.sonoff_a4800f1cb7,on,2026-03-11T09:57:30.778Z
binary_sensor.sonoff_a4800f1cb7,off,2026-03-11T09:57:50.775Z
binary_sensor.sonoff_a4800f1cb7,on,2026-03-11T09:58:34.268Z
binary_sensor.sonoff_a4800f1cb7,off,2026-03-11T09:58:44.280Z
binary_sensor.sonoff_a4800f1cb7,on,2026-03-11T09:59:15.869Z
binary_sensor.sonoff_a4800f1cb7,off,2026-03-11T09:59:25.902Z
binary_sensor.sonoff_a4800f1cb7,on,2026-03-11T09:59:27.291Z
binary_sensor.sonoff_a4800f1cb7,off,2026-03-11T09:59:37.310Z
binary_sensor.sonoff_a4800f1cb7,on,2026-03-11T10:00:32.129Z
binary_sensor.sonoff_a4800f1cb7,off,2026-03-11T10:00:42.151Z
binary_sensor.sonoff_a4800f1cb7,on,2026-03-11T10:02:35.756Z
binary_sensor.sonoff_a4800f1cb7,off,2026-03-11T10:02:45.765Z
binary_sensor.sonoff_a4800f1cb7,on,2026-03-11T10:07:22.099Z
binary_sensor.sonoff_a4800f1cb7,off,2026-03-11T10:07:32.111Z
binary_sensor.sonoff_a4800f1cb7,on,2026-03-11T10:07:34.924Z
binary_sensor.sonoff_a4800f1cb7,off,2026-03-11T10:08:02.741Z
binary_sensor.sonoff_a4800f1cb7,on,2026-03-11T10:12:24.145Z
binary_sensor.sonoff_a4800f1cb7,off,2026-03-11T10:12:34.155Z
binary_sensor.sonoff_a4800f1cb7,on,2026-03-11T10:25:05.785Z
binary_sensor.sonoff_a4800f1cb7,off,2026-03-11T10:25:15.824Z
binary_sensor.sonoff_a4800f1cb7,on,2026-03-11T10:25:22.733Z
binary_sensor.sonoff_a4800f1cb7,off,2026-03-11T10:25:37.761Z
binary_sensor.sonoff_a4800f1cb7,on,2026-03-11T10:26:47.737Z
binary_sensor.sonoff_a4800f1cb7,off,2026-03-11T10:27:07.767Z
binary_sensor.sonoff_a4800f1cb7,on,2026-03-11T10:28:29.075Z
binary_sensor.sonoff_a4800f1cb7,off,2026-03-11T10:28:44.108Z
binary_sensor.sonoff_a4800f1cb7,on,2026-03-11T10:30:07.118Z
binary_sensor.sonoff_a4800f1cb7,off,2026-03-11T10:30:17.153Z
binary_sensor.sonoff_a4800f1cb7,on,2026-03-11T10:30:19.976Z
binary_sensor.sonoff_a4800f1cb7,off,2026-03-11T10:30:55.111Z
binary_sensor.sonoff_a4800f1cb7,on,2026-03-11T10:30:58.252Z
binary_sensor.sonoff_a4800f1cb7,off,2026-03-11T10:31:18.722Z
